0,980.8,21.95,26.675
1,980.7,23.6,26.575
2,980.65,31.7,24.3
3,980.65,36.95,23.085
4,980.8,46.45,22.895
5,980.85,70,22.595
6,981.3,81.6,22.14
7,982.1,86.55,22.91
8,983.05,86.6,24.92
9,983.4,55,28.02
10,983.9,30.6,29.59
11,983.3,35.5,29.655
12,982.15,32.55,31.525
13,981.15,18.85,32.46
14,980.35,18.15,32.54
15,979.7,17.05,32.42
16,979.45,15.35,31.915
17,979.65,14.85,31.51
18,980.25,19.75,29.27
19,980.85,25.15,27.295
20,981.5,26.4,27.03
21,981.9,30.3,26.61
22,982.1,35,26.425
23,981.95,43.15,24.68
24,981.6,49.7,23.665
25,980.8,53.45,23.565
26,980.3,56.5,22.93
27,980.2,62.3,21.7
28,980.2,60.75,21.415
29,980.6,56.45,20.32
30,981.15,60.65,20.845
31,981.6,59.35,22.645
32,982.55,44.8,25.155
33,983,29.55,28.645
34,983.1,19.7,30.94
35,982.5,19.8,32.605
36,981.2,15.35,34.97
37,979.9,13.55,36.12
38,978.75,13.35,35.13
39,977.9,14.35,35.795
40,977.75,14.35,35.3
41,978,14.95,34.135
42,978.5,16,32.395
43,979.3,17.2,30.9
44,980.1,18.95,29.195
45,980.85,21.7,27.985
46,981.45,23.55,27.25
47,981.4,23.3,27.31
48,980.95,23.8,27.01
49,980.25,25.85,25.66
50,979.55,33.75,24.605
51,979.3,47.75,23.7
52,979.45,53.5,22.815
53,980.15,59.65,21.985
54,981.25,69.8,21.33
55,981.9,68.35,22.035
56,982.8,69.15,25.49
57,983.05,66.9,28.58
58,982.75,49.1,31.935
59,981.85,34.25,33.735
60,980.55,23.75,34.755
61,979.35,20.55,35.89
62,978.2,22.05,36.945
63,977.25,19.65,36.93
64,976.9,15.75,36.685
65,976.85,14.1,35.425
66,977.3,16.5,32.385
67,978.1,18.55,30.205
68,979.25,18.9,29.29
69,980.1,19,28.845
70,980.5,18.7,28.185
71,980.4,19.95,27.015
72,980.6,33,25.95
73,980.05,54.25,24.485
74,979.4,72,24.425
75,979.2,82.5,24.35
76,979.35,87.1,23.86
77,979.95,88.45,23.375
78,981.45,88.85,23.23
79,981.7,88.2,24.28
80,981.85,83.4,26.59
81,982,72.7,29.71
82,981.75,59.8,31.905
83,981,48.1,33.51
84,980,39.05,35.555
85,978.9,35.95,35.435
86,977.75,32.95,36.135
87,976.75,32.6,36.16
88,976.25,32,36.35
89,976.3,32.55,35.905
90,977,34.55,33.825
91,978.15,41.4,32.23
92,978.9,44.95,31.38
93,979.75,47.3,30.48
94,980.65,55.6,28.58
95,981.1,67.7,27.015
96,981.05,74.45,26
97,980.5,79.65,25.245
98,979.75,83,24.795
99,979.7,85.95,24.47
100,979.6,88.3,24.135
101,979.85,89.85,23.98
102,980.3,90.5,24.075
103,981.1,91.15,24.305
104,981.75,88.35,26.49
105,982.35,80.4,27.75
106,982.2,71.4,30.64
107,981.45,62.3,32.115
108,980.15,53.35,33.91
109,978.95,44,34.925
110,977.65,36.95,35.905
111,976.75,36.25,36.69
112,976.3,31.2,36.43
113,976.4,30.05,36.135
114,976.95,34.15,34.035
115,977.85,39.85,31.705
116,978.65,42.45,30.165
117,979.45,35.7,30.22
118,979.85,36.4,29.2
119,980.05,38.55,28.32
120,979.95,40.15,27.49
121,979.4,43.3,26.71
122,979,57.7,24.885
123,978.95,74.45,24.005
124,979.25,80.35,22.845
125,979.6,84.3,23.33
126,980.3,88.65,24.06
127,981.2,88.75,24.905
128,981.9,85.35,26.455
129,982.55,79,27.64
130,982.35,67.2,30.62
131,981.4,51.9,33.205
132,979.95,37.6,35.675
133,978.85,30.75,37.07
134,977.95,22.4,38.365
135,976.95,21.55,38.17
136,976.35,22.3,37.645
137,976.45,23.9,36.905
138,976.95,27.25,33.82
139,977.9,32.55,30.995
140,979,36.2,30.635
141,979.95,37.35,30.115
142,980.35,41.7,28.83
143,980.5,46.65,29.115
144,980.55,60.85,27.05
145,980,76.55,26.585
146,979.3,83.6,26.325
147,978.9,86.15,25.815
148,979.1,88.15,25.54
149,979.55,89.6,25.585
150,980.15,89.9,25.525
151,980.8,90.3,25.61
152,981.55,89.3,26.46
153,982.15,83.2,28.1
154,982,71.7,30.76
155,981.5,62.5,32.885
156,980.5,53.45,34.19
157,979.35,46.05,36.04
158,978.15,40.15,35.45
159,977.05,37.2,36.985
160,976.15,34.05,37.18
161,976.05,33.05,35.65
162,976.95,41.75,32.825
163,978.3,52.25,29.83
164,979.35,60.75,28.64
165,980.3,66.45,27.76
166,980.8,72.15,26.94
167,980.6,75.75,26.5
168,980.3,78,26.035
169,979.65,80.05,25.515
170,979.05,82.6,24.845
171,978.45,84.25,24.69
172,978.45,85.55,24.495
173,978.6,86.95,23.98
174,979.25,89.35,23.295
175,980.15,92.45,23.315
176,980.75,92.4,24.955
177,981.15,82.95,27.36
178,981.1,73.25,29.63
179,980.5,64.5,31.5
180,979.5,61.25,32.515
181,978.15,55.2,33.835
182,976.85,52,35.075
183,975.45,48.15,34.455
184,974.3,49.6,34.045
185,975.25,61.6,28.195
186,976.2,80.05,24.705
187,977.85,77.15,23.13
188,978.5,87.1,22.955
189,979.25,85.2,23.88
190,980.6,87.75,23.555
191,982.05,88.35,23.63
192,981.55,90.5,22.74
193,980.6,92.2,22.115
194,979.35,92.7,22.32
195,978.25,91.5,22.465
196,978.35,92,22.17
197,978.6,91.85,22.715
198,978.9,89.85,22.525
199,980.3,91.3,22.815
200,981.65,88.9,23.46
201,982.95,86.5,24.51
202,983.35,82.85,25.26
203,982.75,76.65,27.745
204,981.6,69.5,29.205
205,980.25,60.7,31.395
206,978.85,51.55,33.3
207,977.75,47.5,33.64
208,976.95,45.05,33.305
209,977,52.1,31.5
210,977.85,60.4,29.54
211,978.35,63.25,28.855
212,979.2,65.8,28.27
213,980.35,68.9,27.2
214,980.75,71.05,26.465
215,980.8,73.6,25.93
216,980.7,75.15,25.405
217,980,76,25.125
218,979.5,79.9,23.975
219,979.35,84.85,23.05
220,979.3,87.6,22.835
221,979.4,88.25,22.85
222,980,87.9,22.86
223,980.95,87.4,24.28
224,981.55,82.6,26.655
225,982,73.8,29.215
226,981.95,65.15,31.28
227,981.5,58.55,33.11
228,980.45,50.5,34.07
229,979.35,48.05,34.15
230,978.25,51.35,33.05
231,977.45,57,30.99
232,977.5,62.15,29.525
233,977.7,62.7,29.055
234,979.15,78.35,24.39
235,979.95,85.3,24.64
236,981.35,82.55,25.455
237,983.7,82.6,23.015
238,984.9,90.5,22.725
239,984.5,92.3,22.445
240,983.85,93.2,22.155
241,982.65,94.35,22.035
242,982,95.15,22.06
243,981.8,95.85,22.035
244,981.95,96.6,21.77
245,981.5,97.1,21.83
246,981.15,97.25,21.715
247,981.5,97.3,22.575
248,982.2,95.65,25.735
249,982.35,82.95,28.585
250,982.35,68.7,31.245
251,981.7,52.65,32.925
252,980.6,42.4,33.34
253,979.35,43.35,34.23
254,978.2,39.05,34.89
255,977.55,34.65,35.65
256,977.05,34.9,35.26
257,977.25,36.1,34.1
258,977.9,40.45,31.7
259,978.65,45.6,29.615
260,979.3,47.85,28.51
261,979.6,51.55,27.065
262,979.7,53.85,26.185
263,980,53.9,26.295
264,979.7,58.35,25.145
265,978.9,58.35,24.59
266,978,58.6,24.705
267,978.15,67.75,23.135
268,978.4,76.4,22.605
269,978.6,84.55,22.55
270,979.4,88.55,22.465
271,980.15,89.4,23.495
272,981,86.6,25.83
273,981.6,78.4,28.89
274,981.9,67.85,31.065
275,981.4,57.15,32.51
276,980.25,45.3,33.97
277,978.85,33.95,35.315
278,977.8,28.25,35.8
279,976.7,28.6,36.32
280,976.25,22.35,36.4
281,976.35,20.8,35.505
282,976.65,27.7,31.56
283,977.2,33.65,29.555
284,978.15,36.2,27.785
285,978.85,40.25,27.455
286,979.15,42.85,27.1
287,979.2,51.65,26.33
288,978.85,60.5,25.32
289,978.2,71.55,24.92
290,977.6,82.8,23.965
291,977.55,88.95,23.725
292,978.25,91.35,23.785
293,978.9,91.95,23.87
294,979.5,92.4,23.75
295,980.2,92.35,24.715
296,980.75,90.05,26.48
297,981.25,81.2,28.68
298,981.15,69.8,30.8
299,980.4,57.65,32.495
300,979.2,43.55,33.9
301,978.05,37.2,35.555
302,976.8,36.15,35.315
303,975.75,33.8,36.69
304,975.25,29.3,36.335
305,975.2,26.6,35.32
306,975.4,33.1,32.08
307,976.15,38,30.545
308,977.1,43.65,29.825
309,978,51.9,28.41
310,978.15,57,27.815
311,978.15,59.8,27.48
312,978.1,61.05,27.125
313,977.85,72.4,25.49
314,977.3,81.35,24.69
315,977.05,85.75,25.1
316,977.1,87.7,25.38
317,977.3,88.65,25.235
318,977.95,90,24.825
319,978.6,91.25,25.335
320,979.35,88.5,26.77
321,980.15,83.55,28.76
322,980.25,72.4,30.925
323,979.25,63.4,32.385
324,978.15,55.8,33.705
325,977,50.55,34.825
326,975.75,41.3,35.65
327,974.95,37.55,36.265
328,974.7,36.05,35.86
329,974.65,36.8,34.835
330,975.1,41.7,33.03
331,976.2,48.4,31.93
332,977,50.4,31.33
333,977.6,54.75,30.635
334,978.05,62.1,29.03
335,978.25,68.8,27.89
336,978,72.55,26.905
337,977.55,75.45,26.135
338,976.8,77.2,25.49
339,976.3,78.15,25.115
340,976.25,80.15,24.59
341,976.75,82.6,23.965
342,978.05,83.8,23.76
343,979.3,85.65,24.23
344,979.75,77.1,27.27
345,979.65,73.25,29.19
346,980.05,68.4,30.745
347,979.3,62.8,32.745
348,978.05,59.3,33.485
349,976.95,53.8,34.745
350,976,52.5,34.445
351,975.25,49.45,35.41
352,974.85,47.8,34.875
353,975.05,49.7,34.455
354,975.9,55.6,31.285
355,977.1,57.65,30.395
356,977.95,59.8,29.51
357,978.9,69.35,27.605
358,979.2,68.4,25.405
359,979.45,69.2,24.69
360,978.9,72.4,24.095
361,977.95,76.35,23.295
362,977.05,80.85,22.91
363,976.9,82.55,22.61
364,976.9,84.7,22.455
365,977.3,84.7,22.63
366,978.15,85.4,22.42
367,979.15,86.35,23.535
368,980.05,86.9,26.21
369,980.45,81.55,28.34
370,980.6,72.8,29.83
371,980.05,66.85,32.395
372,978.75,61.25,33.34
373,977.75,56.05,34.73
374,976.9,52.8,34.24
375,975.9,50,35.09
376,975,47.65,33.295
377,977,88.25,21.125
378,976.95,97.55,23.39
379,978.45,90.2,23.93
380,978.6,84.9,24.155
381,980.35,86,24.41
382,981.85,87.05,24.04
383,982.65,87.75,23.015
384,981.9,90.55,22.945
385,980.5,87.2,23.015
386,978.8,88.7,22.87
387,978.05,89.95,22.455
388,979.2,91.95,22.455
389,979.8,92.1,22.32
390,980.6,92.95,22.3
391,981.2,92.8,22.84
392,982.05,90.9,23.46
393,982.35,87.6,24.86
394,982.55,82.1,25.405
395,982.25,81.7,27.26
396,980.8,78.75,28.835
397,979.5,72.55,30.14
398,978.1,67.05,32.655
399,977.45,62.6,32.81
400,977.3,62.45,32.035
401,977.25,63.65,31.565
402,977.75,65.6,30
403,978.3,71.25,28.52
404,979,78.05,27.38
405,979.5,81.65,26.94
406,979.45,84.35,26.05
407,979.45,87.35,25.32
408,979.2,89.45,24.63
409,978.5,91.1,24.305
410,978.05,92.3,23.76
411,977.45,93.8,23.685
412,977.2,93.8,23.51
413,977.35,94.5,23.305
414,978.05,95.1,22.93
415,979.05,95.35,23.785
416,979.85,90.8,26.035
417,980.3,79.65,28.69
418,980.45,63.1,30.635
419,980,60.6,30.495
420,979,58,32.135
421,978,50.65,33.445
422,976.7,46.6,34.305
423,975.9,42.6,35.37
424,975.5,41.1,35.73
425,975.4,44.45,34.075
426,976,52.15,32.175
427,976.6,57.5,30.36
428,977.15,61,29.24
429,977.7,65.6,28.22
430,978.25,70.35,27.445
431,978.6,72.85,27.15
432,978.3,76.3,26.415
433,977.5,80.2,25.72
434,977.15,83.75,25.09
435,976.9,86.9,24.435
436,977.2,89.6,24.075
437,977.3,91.3,23.955
438,977.65,92.25,23.725
439,978.4,92.3,24.79
440,979.3,89.9,26.085
441,979.7,83.05,27.955
442,979.85,73.85,29.655
443,979.5,67.95,31.51
444,978.75,63.05,31.725
445,977.35,58.8,33.365
446,976.1,55.65,33.675
447,975,53.3,34.665
448,974.05,51.65,34.625
449,974,53.35,33.265
450,974.6,60.4,31.69
451,975.8,64.55,30.66
452,976.95,69.7,29.575
453,977.8,73.15,28.83
454,978.35,75.35,28.085
455,978.75,81.05,26.965
456,978.75,80.65,25.915
457,978.1,82.8,25.27
458,977.65,82.65,25.11
459,977.25,83.55,24.645
460,977.4,84.8,24.355
461,978.15,87.5,23.595
462,978.8,88.4,23.86
463,979.15,89.85,24.1
464,980,86.7,26.675
465,980.65,78.1,28.915
466,980.55,72.3,30.33
467,979.55,66.5,31.37
468,978.65,66.2,31.05
469,977.15,64.4,32.42
470,976.05,59.8,33.98
471,975.2,58.5,33.51
472,974.3,58.85,33.26
473,973.7,59.1,32.675
474,974.4,62.7,31.31
475,975.3,67.2,30.36
476,976.3,70.15,29.865
477,977.1,72.15,29.2
478,977.85,75.6,28.335
479,978.45,79.15,27.58
480,978.15,83.15,27.04
481,978.2,79.65,26.34
482,977.6,77.05,25.065
483,977.35,81.75,24.46
484,977.85,79.4,24.65
485,977.35,84.25,24.23
486,977.4,89.45,23.75
487,978.65,89.15,24.425
488,979.5,85,25.11
489,980,82.05,26.46
490,979.85,77.8,28.52
491,979.5,72.05,29.7
492,978.4,69.6,30.165
493,977.5,66.6,31.51
494,976.2,61.25,32.14
495,974.95,58.85,33.005
496,974.45,59.05,29.605
497,974.5,79.55,26.95
498,975.05,78.8,27.325
499,976,83.9,25.38
500,977.35,87.2,24.87
501,978.65,86.15,24.505
502,978.75,85.35,24.075
503,978.55,88.1,23.565
504,978.5,89.05,23.86
505,978.65,89.35,23.56
506,977.8,92.1,22.87
507,977.1,94.3,22.68
508,977.25,95.55,22.575
509,977.5,95.15,22.945
510,978.35,94.05,23.005
511,979.4,92.65,23.53
512,980.45,90.85,24.24
513,982.3,91.6,23.365
514,982.3,93.9,23.665
515,982.1,90.6,24.715
516,981.4,88.9,25.05
517,980.1,85,26.995
518,977.9,72.75,29.755
519,976.6,65.1,30.725
520,976.2,60.25,30.19
521,976.3,64.2,29.36
522,976.7,68.6,28.395
523,977.35,72.7,27.69
524,978.2,75.2,27.27
525,978.95,77.5,26.67
526,979.2,83.15,26.135
527,979.65,85.5,25.78
528,979.65,86.45,25.295
529,978.9,88.75,24.665
530,978.35,90.45,24.4
531,978.35,92.2,23.87
532,978.45,92.3,23.795
533,978.65,92.8,23.59
534,979.2,93.4,23.35
535,979.7,93.25,24.3
536,980.6,86.85,26.29
537,981.3,78.05,27.84
538,981.25,67.45,30.765
539,980.35,58.25,32.64
540,979.3,51.55,34.005
541,978.15,47.25,35.265
542,976.95,42.4,36.135
543,976.2,42,35.7
544,975.85,44.2,35.54
545,976,47.45,33.76
546,976.65,54.5,31.725
547,977.15,59.65,30.41
548,977.75,62.4,29.45
549,978.4,63.9,29.025
550,979.05,68.95,27.815
551,979.3,71.8,27.69
552,979,76.05,26.56
553,978.65,81.25,25.405
554,978.2,80.95,24.92
555,977.6,83.8,24.48
556,977.5,85.6,24.205
557,977.8,88.15,23.855
558,978.45,90.8,23.895
559,979.4,91.45,24.495
560,980.2,88.45,26.01
561,980.5,81.9,28.31
562,980.45,74.25,29.89
563,979.85,69.3,31.14
564,979.15,64.7,32.63
565,977.9,56.95,33.745
566,976.95,51.2,34.915
567,976.3,47.85,35.555
568,976,45.1,34.68
569,976.05,56.95,33.015
570,976.75,60.55,31.69
571,977.7,63.9,30.535
572,978.6,65.45,29.615
573,979.2,68.15,28.89
574,980.15,69.05,28.52
575,980.8,74.05,26.77
576,980.4,72.05,25.49
577,979.25,72.8,25.26
578,978.15,75.55,25.115
579,977.45,79.55,24.8
580,977.35,81.2,24.125
581,978.25,81.65,23.485
582,979.1,84.6,22.645
583,979.7,82.4,24.485
584,980.3,77.25,26.65
585,981.05,66.85,28.255
586,981.5,58.15,29.83
587,980.8,50,31.42
588,979.65,49.45,32.345
589,978.4,51.35,32.155
590,977.25,49.75,33.625
591,976.7,48.1,33.745
592,976.4,48.1,32.67
593,976.65,57.7,30.81
594,977.35,62.9,29.74
595,978.3,67.35,28.905
596,978.9,67.3,28.26
597,979.45,68.8,27.495
598,979.75,71.25,27.06
599,979.7,73.7,26.365
600,979.45,78.65,25.44
601,978.8,79.65,25.2
602,978.45,82.3,24.64
603,978.35,85.05,24.4
604,978.5,87.95,23.795
605,978.85,89.45,23.41
606,979.25,91.7,22.86
607,979.95,91.35,24.475
608,980.6,84.8,26.565
609,980.9,74.5,29.145
610,980.65,65.2,31.115
611,979.85,58.1,32.655
612,978.7,52.5,33.745
613,977.5,47.8,34.64
614,976.6,45.5,35.6
615,976,44.4,36.39
616,975.6,43.7,35.57
617,975.6,44.8,34.39
618,976,50.2,32.91
619,976.95,54.9,31.715
620,977.95,59.15,30.645
621,978.75,63.4,29.815
622,979.35,66.2,29.175
623,979.4,69.8,28.235
624,979.6,76.55,27.165
625,979.45,84.4,26.29
626,979.15,87.5,25.71
627,979.15,89.4,25.21
628,979.2,89.8,24.74
629,980.25,89.2,24.34
630,980.85,91.15,24.325
631,981.8,91.9,25.43
632,982.5,86.15,27.235
633,982.95,79.4,28.665
634,982.55,68.15,30.61
635,981.8,61.4,32.385
636,980.7,56.85,33.39
637,979.65,56.4,33.745
638,978.5,54,34.27
639,977.75,53.5,34.1
640,977.3,51.9,34.03
641,977.6,67.6,27.85
642,977.95,73.85,27.75
643,978.9,79,28.01
644,980,78.7,28.07
645,980.55,76.45,28.52
646,981.2,76.8,28.37
647,981.4,75.15,28.405
648,980.85,74.7,27.85
649,980.35,78.4,26.79
650,980.2,82.05,25.94
651,980,85.45,25.31
652,979.95,88.25,24.895
653,980.35,90.4,24.65
654,980.9,91.6,24.485
655,981.8,92.35,24.98
656,982.4,88.4,26.525
657,982.5,82.45,28.855
658,982,73.9,30.825
659,981.3,67.7,32.265
660,980.1,61.5,34.095
661,978.8,55.25,34.47
662,977.6,50.05,35.475
663,976.9,46.6,35.61
664,976.55,43.35,36.675
665,976.5,42.4,35.53
666,977.3,49.05,33.59
667,978.2,61.5,31.56
668,978.75,65.8,30.835
669,979.3,69.25,29.905
670,979.95,73.1,29.18
671,980.5,77.3,28.32
672,980.05,80.55,27.775
673,979.15,84.05,26.745
674,978.65,87.85,26.305
675,978.8,89.3,26.06
676,979,90.25,25.305
677,979.75,89.3,24.4
678,980.35,84.8,23.69
679,981.05,81.15,24.69
680,981.65,72.95,26.965
681,981.95,71.1,28.78
682,981.95,68.85,30.09
683,981.3,64.5,31.835
684,980,59.45,33.65
685,978.2,55.55,34.77
686,977.05,52.25,36.13
687,976.4,48.55,36.675
688,975.55,54.25,34.41
689,975.4,56.9,33.89
690,976.45,62.55,29.685
691,978.45,63.35,25.41
692,980.55,81.85,23.085
693,980.75,91.15,22.74
694,980.15,91,22.62
695,980.25,91.2,22.385
696,980.5,93.15,22.035
697,980,94.4,21.795
698,979.4,95.4,21.555
699,979,94.2,21.865
700,978.8,92.9,21.845
701,979.05,94.15,21.605
702,979.65,94.2,21.785
703,980.3,91.35,22.87
704,980.75,88.45,24.74
705,980.85,82.35,28.1
706,980.7,75.05,29.715
707,980.2,69.9,31.535
708,979.2,64.65,32.51
709,978,60.2,33.77
710,977,56.6,34.705
711,976.3,58.2,33.755
712,975.85,59.2,33.88
713,975.8,60,33.21
714,976.65,59.4,31.445
715,977.95,63.75,26.29
716,978.7,65.2,27.09
717,979.1,63,26.635
718,979.9,67.15,25.62
719,980.2,74.4,24.38
720,979.95,77.3,24.245
721,979.25,83.4,24.085
722,978.7,86.3,24.36
723,978.55,89.1,23.98
724,978.25,91.7,23.965
725,977.85,93.75,23.485
726,978.55,95.7,23.47
727,980.15,96.45,24.27
728,981.3,94.25,25.54
729,981.5,84.45,28.705
730,981.35,77.1,29.64
731,980.6,73.55,30.23
732,979.7,67.4,31.47
733,978.6,66.85,31.565
734,977.5,65,32.23
735,976.4,62.2,33.105
736,975.55,57.85,33.6
737,975.5,60.9,32.73
738,976.35,63.5,30.89
739,976.95,72.75,29.28
740,977.6,77.2,28.72
741,978.75,79.95,28.245
742,980.7,79.65,24.765
743,980.2,87.75,23.665
